ID,Time,Longitude,Latitude,Occupancy,Distance
22224,23:31:14,114.192581,22.661449,1,95
22224,23:31:43,114.199219,22.6646,1,93
22224,23:31:55,114.201881,22.666267,1,91
22224,23:32:28,114.203568,22.672483,1,88
22224,23:32:43,114.203796,22.67585,1,85
22224,23:33:12,114.205582,22.6779,1,28
22224,23:33:27,114.206665,22.677999,1,32
22224,23:47:03,114.362831,22.749233,1,96
22224,23:48:34,114.380814,22.758633,1,99
22224,23:50:00,114.399651,22.76635,1,88
22224,23:52:42,114.431953,22.784201,1,92
22224,18:56:50,113.821983,22.648451,1,0
22224,18:10:47,113.786751,22.679399,0,3
22224,18:24:36,113.786781,22.679501,0,1
22224,18:25:50,113.786819,22.678801,1,9
22224,17:48:47,113.786819,22.679068,0,20
22224,17:49:15,113.786835,22.679501,0,0
22224,17:46:17,113.78685,22.678101,1,0
22224,17:59:46,113.78685,22.679466,0,0
22224,17:45:29,113.787003,22.678049,1,23
22224,17:45:15,113.787987,22.678083,1,19
22224,17:43:56,113.78817,22.679434,1,0
22224,18:29:02,113.788185,22.676283,1,23
22224,17:42:56,113.788521,22.678133,1,35
22224,18:30:03,113.791817,22.677868,1,45
22224,17:41:44,113.796898,22.677601,1,15
22224,17:39:46,113.796921,22.677467,1,0
22224,17:39:56,113.796951,22.677467,1,0
22224,17:40:47,113.796951,22.677467,1,0
22224,17:38:16,113.79715,22.67555,1,16
22224,17:36:46,113.797264,22.675467,1,0
22224,17:36:31,113.797279,22.675449,1,1
22224,17:35:45,113.797882,22.674,1,26
22224,18:33:03,113.79847,22.672951,1,10
22224,18:34:17,113.799202,22.672466,1,4
22224,18:35:45,113.80098,22.670668,1,6
22224,17:34:16,113.801666,22.670549,1,0
22224,18:41:22,113.80455,22.6674,1,0
22224,17:32:08,113.806702,22.66625,1,0
22224,17:32:11,113.806702,22.66625,1,0
22224,18:47:30,113.812386,22.657949,1,0
22224,18:46:15,113.812401,22.657967,1,0
22224,17:30:41,113.812614,22.657883,1,41
22224,19:16:10,113.813469,22.624533,0,32
22224,18:49:06,113.814034,22.658649,1,12
22224,18:49:37,113.814636,22.659,1,8
22224,17:29:25,113.814751,22.655251,1,56
22224,17:28:54,113.816521,22.65325,1,23
22224,19:03:21,113.81662,22.649418,0,25
22224,17:28:24,113.816704,22.653067,1,0
22224,17:27:10,113.819504,22.6497,1,9
22224,17:25:56,113.820831,22.648132,1,36
22224,18:57:04,113.821999,22.648451,1,1
22224,18:54:49,113.822166,22.648451,1,1
22224,18:55:34,113.822182,22.648451,1,1
22224,18:55:05,113.822197,22.6485,1,0
22224,18:53:20,113.824486,22.651449,1,26
22224,19:05:52,113.829269,22.646133,0,55
22224,17:21:10,113.831917,22.650734,1,2
22224,17:19:39,113.832001,22.650734,1,0
22224,17:18:09,113.833321,22.649183,1,4
22224,08:20:27,113.887001,22.547466,0,0
22224,07:01:57,113.887016,22.547483,0,0
22224,07:04:12,113.887016,22.547483,0,0
22224,08:55:27,113.88707,22.547449,0,0
22224,06:56:26,113.895081,22.554117,1,1
22224,17:09:41,113.895897,22.65975,1,75
22224,17:09:24,113.897079,22.657801,1,79
22224,10:19:42,113.897797,22.556499,0,1
22224,17:08:02,113.9067,22.6423,1,103
22224,14:58:19,113.918297,22.520617,1,0
22224,15:00:19,113.918381,22.525217,1,50
22224,15:03:49,113.919365,22.529716,1,48
22224,06:53:11,113.919952,22.555733,1,86
22224,15:11:49,113.922386,22.5438,1,19
22224,15:14:28,113.92318,22.549133,0,0
22224,19:38:13,113.930679,22.555,1,55
22224,14:51:48,113.933319,22.524683,1,62
22224,15:19:43,113.944946,22.541883,1,9
22224,15:32:55,113.949982,22.530367,1,36
22224,15:33:40,113.951736,22.537649,1,41
22224,19:40:28,113.953247,22.556284,1,74
22224,15:34:55,113.954285,22.54245,1,66
22224,10:31:57,113.961998,22.557783,1,66
22224,10:35:42,113.965553,22.566717,1,33
22224,10:44:37,113.977081,22.556984,1,72
22224,16:55:47,113.978485,22.586218,1,83
22224,14:48:03,113.9786,22.522932,1,81
22224,06:48:11,113.981285,22.557966,1,79
22224,15:58:40,113.995819,22.589001,1,6
22224,19:50:16,113.999733,22.555782,1,32
22224,20:23:38,114.002182,22.6443,1,47
22224,20:16:53,114.00827,22.616133,1,76
22224,20:54:58,114.010132,22.59215,1,69
22224,20:26:53,114.01062,22.649567,1,19
22224,21:14:43,114.013397,22.550467,0,0
22224,14:43:18,114.014435,22.534567,1,25
22224,00:19:34,114.022385,22.561783,1,63
22224,14:37:18,114.022797,22.53215,1,61
22224,16:45:47,114.023018,22.62015,1,23
22224,00:24:20,114.023033,22.5555,0,52
22224,01:32:55,114.02813,22.55755,1,18
22224,21:07:30,114.029869,22.545267,1,3
22224,19:55:16,114.033035,22.562134,1,5
22224,16:23:13,114.033401,22.633883,0,0
22224,00:08:59,114.034248,22.547867,0,0
22224,21:22:46,114.034264,22.549683,1,44
22224,00:08:18,114.034317,22.547916,0,0
22224,16:32:07,114.034416,22.624582,0,1
22224,16:32:37,114.034431,22.624201,1,21
22224,01:36:26,114.035034,22.562134,0,49
22224,00:03:12,114.035164,22.555,0,2
22224,11:08:49,114.038521,22.5156,1,14
22224,21:25:37,114.040886,22.5553,1,0
22224,21:30:13,114.04113,22.562,1,34
22224,00:28:06,114.042198,22.563917,1,83
22224,14:20:16,114.043701,22.542482,1,60
22224,16:07:42,114.044563,22.607401,1,48
22224,10:54:46,114.044769,22.529333,1,56
22224,10:57:17,114.045349,22.525633,0,2
22224,16:06:42,114.045433,22.599333,1,50
22224,14:19:02,114.047302,22.543167,1,26
22224,12:12:57,114.048019,22.593134,1,54
22224,11:16:21,114.048653,22.5235,0,12
22224,12:15:12,114.048798,22.604282,1,72
22224,12:11:57,114.053131,22.585882,1,66
22224,12:23:42,114.054665,22.62525,1,21
22224,12:25:16,114.054848,22.6252,0,11
22224,12:22:57,114.055351,22.627068,1,0
22224,12:19:57,114.055702,22.624317,1,18
22224,00:29:21,114.056915,22.565651,1,83
22224,06:41:41,114.057999,22.566267,1,80
22224,14:11:16,114.058037,22.549267,1,24
22224,14:05:41,114.060402,22.532351,1,40
22224,12:10:27,114.062164,22.578033,1,57
22224,12:37:05,114.067703,22.55875,0,36
22224,01:42:11,114.06778,22.558001,0,32
22224,13:51:34,114.069702,22.551117,1,54
22224,11:30:38,114.072014,22.541367,0,5
22224,13:59:54,114.072037,22.528467,1,13
22224,12:37:50,114.072685,22.5581,0,62
22224,11:43:17,114.073151,22.536016,0,22
22224,11:44:32,114.074783,22.534599,0,13
22224,01:42:56,114.075317,22.558149,0,70
22224,01:23:55,114.083351,22.571583,1,57
22224,11:52:03,114.084663,22.543234,1,5
22224,21:40:33,114.085648,22.568768,1,31
22224,22:23:36,114.088799,22.558283,1,65
22224,01:46:41,114.089996,22.560583,0,0
22224,01:45:41,114.090752,22.558434,0,15
22224,12:44:35,114.094749,22.556482,0,3
22224,22:13:48,114.098549,22.573233,0,49
22224,22:13:20,114.098579,22.576218,0,45
22224,13:08:50,114.099419,22.556067,0,55
22224,04:55:40,114.100014,22.613449,0,0
22224,06:27:43,114.10083,22.612316,1,15
22224,06:27:57,114.10125,22.612383,1,2
22224,06:29:41,114.101952,22.611017,1,28
22224,22:26:21,114.102615,22.558533,1,33
22224,06:29:56,114.102852,22.610117,1,36
22224,01:03:26,114.10405,22.549168,1,14
22224,01:17:18,114.104866,22.549282,0,7
22224,01:03:44,114.104965,22.549368,1,3
22224,01:03:56,114.105034,22.549299,1,7
22224,22:46:39,114.10582,22.553249,0,2
22224,01:09:33,114.106865,22.565166,0,33
22224,01:06:48,114.107002,22.562317,1,51
22224,22:49:10,114.107849,22.558617,1,77
22224,22:02:48,114.10788,22.592768,1,0
22224,13:34:40,114.110916,22.557051,1,37
22224,00:59:17,114.111168,22.554768,0,53
22224,21:53:03,114.111252,22.596283,1,25
22224,21:51:48,114.111267,22.587749,1,44
22224,21:53:33,114.112831,22.599133,1,67
22224,13:35:10,114.112885,22.559334,1,32
22224,21:58:35,114.11338,22.600451,1,23
22224,21:51:03,114.113586,22.583982,1,41
22224,21:50:48,114.114449,22.582783,1,42
22224,21:50:03,114.11557,22.579132,1,34
22224,13:25:18,114.116249,22.566799,1,52
22224,00:36:19,114.116669,22.577118,1,63
22224,21:48:18,114.11702,22.576183,1,23
22224,00:45:47,114.117714,22.5804,0,25
22224,00:54:02,114.123833,22.558483,0,35
22224,23:08:43,114.13623,22.566767,1,0
22224,23:17:43,114.139381,22.575968,1,41
22224,23:26:18,114.151001,22.637367,1,11
22224,23:28:58,114.163834,22.6474,1,91
22224,23:29:27,114.17028,22.649584,1,98
22224,23:32:54,114.204414,22.677883,1,41
22224,23:34:13,114.21302,22.680201,1,44
22224,23:34:57,114.22187,22.682734,1,94
22224,23:38:18,114.254219,22.70945,1,88
22224,23:40:48,114.288536,22.713467,1,89
22224,23:45:03,114.343414,22.730183,1,99
22224,23:48:03,114.373848,22.7563,1,89
22224,23:59:55,114.450035,22.806749,1,16
22225,16:26:48,113.8843,22.67235,0,6
22225,16:21:50,113.88813,22.671368,0,13
22225,23:40:35,113.892281,22.663282,0,50
22225,03:49:47,113.898537,22.5847,0,0
22225,03:54:47,113.898537,22.5847,0,0
22225,03:09:47,113.898598,22.584667,0,0
22225,03:14:47,113.898598,22.584667,0,0
22225,18:33:29,113.921402,22.660299,1,72
22225,06:30:59,113.947815,22.686367,1,0
22225,01:08:15,113.957748,22.686916,0,6
22225,00:43:16,113.957802,22.686832,0,0
22225,06:36:18,113.958168,22.686617,0,8
22225,18:54:03,113.965935,22.687567,1,0
22225,18:49:10,113.9674,22.685301,1,0
22225,10:07:01,114.024315,22.636551,1,23
22225,10:57:59,114.032333,22.631933,1,34
22225,13:53:53,114.034615,22.594233,1,73
22225,14:24:36,114.117554,22.648632,1,50
22225,14:09:18,114.132965,22.616051,1,0
22225,02:09:27,113.828033,22.706682,0,62
22225,02:04:01,113.842766,22.748417,0,51
22225,16:57:12,113.872383,22.598618,0,0
22225,16:26:56,113.8843,22.67235,0,0
22225,16:21:51,113.88813,22.671368,0,13
22225,23:40:45,113.892281,22.661383,0,77
22225,02:34:47,113.893219,22.567867,0,0
22225,05:55:22,113.916946,22.589983,0,50
22225,06:00:33,113.922119,22.643499,0,59
22225,16:11:50,113.92215,22.673384,0,39
22225,06:31:15,113.947815,22.686367,1,0
